consumer_id,transformer_id,date,energy_consumed,latitude,longitude,energy_input,avg_voltage,voltage_variance,season,temperature
C0000,T06,2024-02-08,6.398318144807412,28.678329563833515,77.03195371977112,125.19452283842746,220.63225564925077,6.097641449564064,normal,35.97583837143428
C0000,T06,2024-02-08,6.398318144807412,28.678329563833515,77.03195371977112,125.19452283842746,220.63225564925077,6.097641449564064,normal,24.999693990389616
C0000,T06,2024-02-08,6.398318144807412,28.678329563833515,77.03195371977112,125.19452283842746,220.63225564925077,6.097641449564064,normal,36.181999763653394
C0000,T06,2024-02-08,6.398318144807412,28.678329563833515,77.03195371977112,125.19452283842746,220.63225564925077,6.097641449564064,normal,30.764449434339834
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,34.80200019140128
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,39.340974766339855
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,35.86588186985524
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,25.018939976633014
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,31.932420535840976
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,29.00361105661122
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,33.58567316018594
C0000,T06,2024-02-09,5.1707706455595215,28.678329563833515,77.03195371977112,128.11756535080758,228.01222743669646,8.996412658509504,normal,30.06717481214386
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,24.655546615947554
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,26.939034528751716
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,28.88179527376422
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,37.7593188104521
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,31.367404326910638
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,34.453101075424115
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,30.171738799929543
C0000,T06,2024-02-10,5.659116667537363,28.678329563833515,77.03195371977112,115.49520247367217,233.78492418540844,2.4810052728951253,normal,36.83942858462921
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,29.775112282036446
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,24.322953040872022
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,38.857780717356114
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,31.232081692546565
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,28.100752334475445
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,34.97254312765037
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,28.00844107625243
C0000,T06,2024-02-11,5.974925528822851,28.678329563833515,77.03195371977112,114.54282757389957,224.53470273083002,6.154377606314785,normal,35.181487620914766
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,37.04306113074662
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,29.366837646328747
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,35.274427246363075
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,37.96091141424699
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,32.539144110024885
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,33.04506563888205
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,32.42073059113041
C0000,T06,2024-02-12,6.341298600282084,28.678329563833515,77.03195371977112,110.78056696078563,231.07566462768952,1.419922059727063,normal,25.657443557030092
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,36.16370212007626
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,26.346418114294146
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,37.459080548023906
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,34.52364479811646
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,26.843508750386093
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,29.713104327480067
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,36.13234914527814
C0000,T06,2024-02-13,6.131043910258176,28.678329563833515,77.03195371977112,123.76896884885383,218.96894469904453,7.789478862589105,normal,28.842217149818488
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,31.299245274478118
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,32.334576516490586
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,32.15396368736563
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,31.136676615363076
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,30.590203702213053
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,39.55614834109889
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,28.93318596339062
C0000,T06,2024-02-14,6.105210935378046,28.678329563833515,77.03195371977112,120.73410474001435,220.80703409358313,7.042370113883148,normal,38.47058930702881
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,38.08543769288926
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,25.686430697022246
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,29.082629041402406
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,31.245651332525206
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,32.03803027574934
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,37.764411324600616
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,26.830127106030034
C0000,T06,2024-02-15,5.857811549009182,28.678329563833515,77.03195371977112,109.61180739334749,237.90529632411267,2.013439686334779,normal,36.41447545494062
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,26.86794577022247
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,35.92644186735942
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,31.189913990852283
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,32.135470819039554
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,36.32684133047717
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,26.991229615963192
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,30.14323007406698
C0000,T06,2024-02-16,6.17559571835451,28.678329563833515,77.03195371977112,128.05986613389763,218.14683088337821,10.237988031655679,normal,24.348658385315172
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,24.75435678145988
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,24.828741131805966
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,38.522970645685476
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,24.022292700752068
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,38.62923347453952
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,34.01038970944607
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,36.05786158088051
C0000,T06,2024-02-17,6.415189050286145,28.678329563833515,77.03195371977112,114.11371132877652,227.35843269763382,0.2958733756896015,normal,26.629857117508458
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,25.48752668215006
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,33.504554451263836
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,32.84612119850127
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,35.454758580523944
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,32.37502543488842
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,25.71091044426151
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,28.78277397845828
C0000,T06,2024-02-18,5.189706003248946,28.678329563833515,77.03195371977112,124.59100984943552,227.43120886888383,7.196151990539079,normal,34.34759222755356
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,35.049000231147524
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,25.22661043615977
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,27.1268683068322
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,33.321108980182665
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,24.612705918809823
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,24.4466898715722
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,32.63960895332012
C0000,T06,2024-02-19,6.286593233071898,28.678329563833515,77.03195371977112,117.05673489024315,225.2591514142098,7.896137981315183,normal,28.23727234320895
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,33.704308836519424
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,30.956651520719483
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,37.836353843941666
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,35.72727582975219
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,32.94330224144068
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,39.433700869964696
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,33.84690502961684
C0000,T06,2024-02-20,5.914310390056066,28.678329563833515,77.03195371977112,112.16068300019467,233.13586116227725,0.32681754235887484,normal,38.530965954006106
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,37.96763342312333
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,29.449904080540513
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,33.99033367412176
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,35.985069046526164
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,28.32754216980247
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,29.441951359808904
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,39.610395741684556
C0000,T06,2024-02-21,5.720257313799556,28.678329563833515,77.03195371977112,108.4433528112863,224.0464517311841,0.5249500586596798,normal,29.481533843454322
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,33.21729353471333
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,34.08232941475338
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,26.751625024519562
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,26.44238771527202
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,36.614697539807544
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,26.783146555972216
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,26.248509417427897
C0000,T06,2024-02-22,4.859368199050396,28.678329563833515,77.03195371977112,112.05849987045909,229.16177677896437,5.910889994843911,normal,28.47994126172284
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,31.31994274506377
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,34.270375975207614
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,39.11527205891509
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,30.520054899685547
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,33.77058462995227
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,33.9071134590524
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,29.891343378129843
C0000,T06,2024-02-23,5.337594207051652,28.678329563833515,77.03195371977112,124.05877867775878,224.3315326622592,11.37611153380042,normal,39.16206166911409
C0000,T06,2024-02-24,6.72287884920735,28.678329563833515,77.03195371977112,109.72484739077801,226.80471143040694,4.7337505155795405,normal,31.523216867082606
C0000,T06,2024-02-24,6.72287884920735,28.678329563833515,77.03195371977112,109.72484739077801,226.80471143040694,4.7337505155795405,normal,33.0327592516532
C0000,T06,2024-02-24,6.72287884920735,28.678329563833515,77.03195371977112,109.72484739077801,226.80471143040694,4.7337505155795405,normal,38.767515742141775
C0000,T06,2024-02-24,6.72287884920735,28.678329563833515,77.03195371977112,109.72484739077801,226.80471143040694,4.7337505155795405,normal,29.518459940787636
C0000,T06,2024-02-24,6.72287884920735,28.678329563833515,77.03195371977112,109.72484739077801,226.80471143040694,4.7337505155795405,normal,29.171488763282518
